t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT
384.888,-0.170776,-0.033752,-0.946289,4.969466,-3.709924,-1.900763,103.650002,93.450005,-70.050003
384.893,-0.180664,-0.057007,-0.976074,4.229008,-2.877863,-1.931298,0,0,0
384.898,-0.19342,-0.073914,-0.985718,1.229008,-1.923664,-1.877863,105.150002,92.850006,-70.950005
384.903,-0.192078,-0.030884,-0.959412,-4.580153,1.496183,-1.007634,0,0,0
384.908,-0.192078,-0.030884,-0.959412,-4.580153,1.496183,-1.007634,103.650002,93.75,-70.650002
384.913,-0.205322,-0.045837,-1.070618,-5.885496,3.610687,-0.10687,0,0,0
384.919,-0.137695,0.003357,-0.983582,-7.931298,5.870229,1.061069,103.950005,94.050003,-70.050003
384.923,-0.137695,0.003357,-0.983582,-7.931298,5.870229,1.061069,0,0,0
384.928,-0.127747,0.024597,-0.962036,-5.80916,4.374046,-0.229008,103.950005,92.550003,-70.950005
384.933,-0.145813,0.006042,-1.014893,-3.045802,1.877863,-1.152672,0,0,0
384.938,-0.146729,-0.006348,-1.00769,-1.045802,-0.236641,-1.312977,104.850006,94.050003,-69.150002
384.943,-0.183228,-0.05957,-1.062805,-0.900763,-2.954198,-1.129771,0,0,0
384.948,-0.183228,-0.05957,-1.062805,-0.900763,-2.954198,-1.129771,104.550003,94.050003,-69.75
384.953,-0.176392,-0.039124,-1.003235,-2.717557,-2.900763,-0.89313,0,0,0
384.958,-0.169739,-0.014282,-0.940979,-3.839695,-2.740458,-1.076336,105.300003,93.900002,-70.800003
384.963,-0.187744,-0.012207,-0.968872,-3.870229,-2,-1.198473,0,0,0
384.968,-0.192627,-0.014038,-0.975525,-3.923664,-0.48855,-0.694656,104.550003,94.350006,-70.650002
384.973,-0.173462,-0.004333,-0.933228,-3.732824,1.129771,-0.328244,0,0,0
384.978,-0.124817,0.029053,-0.769226,-2.412214,2.10687,-0.908397,104.250008,93.75,-70.950005
384.983,-0.088684,0.071533,-0.64093,1.694656,1.519084,-2.748092,0,0,0
384.988,-0.195679,-0.018494,-0.953491,6.580153,2.709924,-4.412214,104.400002,93.300003,-69.900002
384.993,-0.283508,-0.194885,-1.42041,4.198473,4.221374,-1.625954,0,0,0
384.998,-0.208435,-0.146912,-1.278748,-4.923664,6.610687,2.274809,103.350006,93.450005,-70.350006
385.003,-0.117615,-0.005981,-0.957886,-11.916031,5.442748,2.694656,0,0,0
385.008,-0.143311,0.017761,-1.019348,-11.625955,2.671756,0.664122,103.950005,92.550003,-70.050003
385.014,-0.153992,0.027039,-1.040344,-10.824428,-2.038168,1.854962,0,0,0
385.018,-0.153992,0.027039,-1.040344,-10.824428,-2.038168,1.854962,103.200005,94.200005,-69.900002
385.023,-0.085938,0.093262,-0.765747,-6.908397,-3.40458,0.59542,0,0,0
385.028,-0.092285,0.09259,-0.699219,0.610687,-5.656488,-2.725191,104.100006,93.600006,-69.900002
385.033,-0.157715,0.028564,-0.811096,7.610687,-6.473282,-5.167939,0,0,0
385.038,-0.202087,-0.036194,-0.909973,10.862596,-5.160306,-4.938931,103.800003,93.900002,-70.800003
385.043,-0.214417,-0.072266,-0.950806,10.480916,-1.70229,-3.641221,0,0,0
385.048,-0.233765,-0.113647,-1.046936,6.389313,1.801527,-2.305344,103.650002,94.650002,-71.550003
385.053,-0.24408,-0.148193,-1.16571,-0.824427,4.78626,-0.274809,0,0,0
385.058,-0.214417,-0.107666,-1.141846,-9.335877,7.305344,1.251908,104.250008,93.75,-70.350006
385.063,-0.179382,-0.027588,-1.061646,-14.954199,8.427481,1.977099,0,0,0
385.068,-0.154114,0.019897,-1.039429,-15.839695,8.221375,2.343511,104.700005,93.300003,-70.5
385.073,-0.12384,0.054565,-0.995667,-12.954199,6.717557,2.221374,0,0,0
385.078,-0.099915,0.079224,-0.913635,-7.374046,4,1.259542,104.700005,93.300003,-70.5
385.083,-0.124084,0.014954,-0.906433,4.496183,-2.709924,-2.59542,0,0,0
385.088,-0.124084,0.014954,-0.906433,4.496183,-2.709924,-2.59542,105.150002,93.450005,-69.450005
385.093,-0.163086,-0.032349,-0.957642,7.21374,-4.610687,-3.816794,0,0,0
385.098,-0.221313,-0.089478,-1.046631,3.320611,-3.687023,-2.580153,104.700005,93.600006,-70.800003
385.103,-0.215881,-0.078491,-1.030212,-1.167939,-1.603053,-1.229008,0,0,0
385.108,-0.215881,-0.078491,-1.030212,-1.167939,-1.603053,-1.229008,105.300003,94.200005,-69.900002
385.113,-0.215454,-0.055054,-1.027344,-5.320611,0.725191,-0.244275,0,0,0
385.119,-0.172668,0.015991,-0.959106,-8.702291,4.992366,0.687023,104.550003,94.650002,-70.950005
385.124,-0.146973,0.04071,-0.895691,-6.450382,5.709924,0.114504,0,0,0
385.128,-0.146973,0.04071,-0.895691,-6.450382,5.709924,0.114504,105.450005,94.350006,-72.150002
385.134,-0.125122,0.03894,-0.795593,3.839695,3.877863,-2.900763,0,0,0
385.138,-0.125122,0.03894,-0.795593,3.839695,3.877863,-2.900763,103.650002,93.450005,-70.650002
385.143,-0.237915,-0.177002,-1.384583,2.290076,4.709924,-0.549618,0,0,0
385.148,-0.237915,-0.177002,-1.384583,2.290076,4.709924,-0.549618,104.250008,93.450005,-69.75
385.153,-0.162415,-0.090027,-1.158508,-6.10687,4.442748,1.633588,0,0,0
385.158,-0.171387,0.006531,-1.083923,-9.946565,-1.366412,-0.221374,104.100006,93.300003,-70.800003
385.163,-0.178467,0.012329,-1.07135,-9.015267,-3.458015,0.381679,104.550003,92.550003,-70.950005
385.168,-0.178467,0.012329,-1.07135,-9.015267,-3.458015,0.381679,0,0,0
385.173,-0.125793,0.058533,-0.853333,-6.343512,-4.244275,0.564885,104.100006,93.300003,-70.200005
385.178,-0.132751,0.044556,-0.73114,5.984733,-5.740458,-4.40458,0,0,0
385.183,-0.132751,0.044556,-0.73114,5.984733,-5.740458,-4.40458,104.250008,93.150002,-70.350006
385.188,-0.192993,-0.021484,-0.864075,10.282443,-4.496183,-5.335878,0,0,0
385.193,-0.250061,-0.130127,-1.101685,5.725191,2.969466,-2.198473,103.950005,94.050003,-70.050003
385.198,-0.243591,-0.144836,-1.185852,-2.038168,7.053435,-0.129771,0,0,0
385.203,-0.243591,-0.144836,-1.185852,-2.038168,7.053435,-0.129771,105.150002,94.050003,-70.950005
385.208,-0.219971,-0.111816,-1.200073,-10.587787,9.664123,1.427481,0,0,0
385.213,-0.179382,-0.030518,-1.118347,-16.641222,10.557252,2.564885,104.850006,94.050003,-70.650002
385.218,-0.096802,0.088013,-0.938171,-13.305344,6.541985,2.908397,0,0,0
385.223,-0.096802,0.088013,-0.938171,-13.305344,6.541985,2.908397,105.450005,92.850006,-70.050003
385.228,-0.074463,0.092712,-0.866638,-5.900764,2.137405,1.465649,0,0,0
385.233,-0.087341,0.059509,-0.84198,1.793893,-2.717557,-1.175573,104.550003,92.550003,-71.550003
385.239,-0.176941,-0.03595,-0.932434,9.969465,-7.671756,-5.244275,0,0,0
385.243,-0.176941,-0.03595,-0.932434,9.969465,-7.671756,-5.244275,103.950005,92.850006,-71.25
385.248,-0.252625,-0.114685,-1.096375,4.732824,-3.557252,-3.175573,0,0,0
385.253,-0.252625,-0.114685,-1.096375,4.732824,-3.557252,-3.175573,104.250008,93.75,-71.550003
385.258,-0.244629,-0.104675,-1.098938,-1.740458,0.412214,-0.923664,0,0,0
385.263,-0.21936,-0.067566,-1.058838,-7.832061,4.038168,0.656489,103.650002,93.75,-71.550003
385.269,-0.190735,-0.020447,-1.023865,-11.458015,6.625954,1.412214,0,0,0
385.273,-0.127686,0.05127,-0.919739,-9.198473,7.236641,1.206107,103.650002,93.450005,-71.25
385.278,-0.110352,0.054504,-0.8927,-4.206107,5.503817,0.122137,0,0,0
385.283,-0.118347,0.020264,-0.915466,1.022901,2.885496,-1.366412,103.500008,93.600006,-69.900002
385.288,-0.118347,0.020264,-0.915466,1.022901,2.885496,-1.366412,0,0,0
385.293,-0.138306,-0.024536,-0.969421,4.114504,0.343511,-2.503817,103.200005,93.600006,-70.800003
385.298,-0.193054,-0.078308,-1.076721,1.465649,-1.80916,-2.076336,0,0,0
385.303,-0.199097,-0.072937,-1.085693,-2.70229,-1.503817,-0.793893,105.150002,93.150002,-70.950005
385.308,-0.199097,-0.072937,-1.085693,-2.70229,-1.503817,-0.793893,0,0,0
385.313,-0.189331,-0.037292,-1.046021,-6.328244,-0.992366,0.091603,104.100006,93.600006,-69.900002
385.318,-0.177246,0,-0.989868,-7.763359,-0.717557,0.206107,0,0,0
385.324,-0.164001,0.034546,-0.906799,-3.335878,-0.068702,-1.007634,103.800003,93,-69.900002
385.328,-0.171204,0.012878,-0.915344,0.137405,0.526718,-1.70229,0,0,0
385.334,-0.176331,-0.019409,-0.936951,2.374046,1.648855,-2.198473,104.550003,93.75,-70.350006
385.338,-0.179626,-0.046326,-0.976562,2.801527,3.206107,-2.053435,0,0,0
385.343,-0.184204,-0.067688,-1.025696,1.167939,4.664122,-1.51145,104.250008,93.450005,-70.650002
385.348,-0.180054,-0.072449,-1.075867,-1.885496,5.450382,-0.587786,0,0,0
385.353,-0.163574,-0.055786,-1.081848,-5.229008,5.305344,0.251908,104.400002,93.300003,-70.5
385.358,-0.153687,-0.023499,-1.059692,-7.61832,3.923664,0.541985,0,0,0
385.363,-0.153687,-0.023499,-1.059692,-7.61832,3.923664,0.541985,104.100006,94.5,-69.900002
385.368,-0.138428,0.031921,-0.961792,-6.091603,-1.114504,-0.045802,0,0,0
385.373,-0.138428,0.031921,-0.961792,-6.091603,-1.114504,-0.045802,104.850006,93.150002,-71.850006
385.378,-0.145935,0.033325,-0.91925,-2.732824,-3.282443,-1.061069,0,0,0
385.383,-0.185974,-0.015991,-0.927734,3.122137,-3.641221,-2.549618,104.850006,93.75,-70.350006
385.388,-0.202393,-0.042419,-0.961792,3.587786,-1.877863,-2.541985,0,0,0
385.393,-0.211731,-0.065491,-1.005493,2.022901,1.007634,-1.885496,104.100006,94.200005,-71.400002
385.398,-0.207153,-0.075195,-1.038513,-1.053435,4.022901,-0.877863,0,0,0
385.403,-0.192627,-0.062561,-1.057556,-4.557252,6.251908,-0.114504,104.700005,93,-70.200005
385.408,-0.17157,-0.035095,-1.051392,-7.221374,7.160306,0.320611,0,0,0
385.413,-0.15155,-0.002197,-1.023438,-8.251908,6.427481,0.374046,104.700005,93.900002,-69.300003
385.418,-0.133789,0.023865,-0.981628,-7.007634,4.526718,0.236641,0,0,0
385.424,-0.123352,0.030945,-0.951904,-4.08397,1.778626,-0.374046,104.250008,93.150002,-71.550003
385.429,-0.135986,0.016296,-0.93811,-0.748092,-0.931298,-1.305344,104.700005,93.900002,-70.800003
385.433,-0.154541,-0.007629,-0.944824,1.793893,-2.877863,-2.114504,0,0,0
385.438,-0.177246,-0.03302,-0.965454,2.656489,-3.442748,-2.29771,104.850006,93.75,-71.25
385.443,-0.195129,-0.050232,-0.992432,1.778626,-2.587786,-2.061069,0,0,0
385.448,-0.204773,-0.062256,-1.018555,-0.389313,-0.946565,-1.320611,104.550003,93.450005,-70.950005
385.453,-0.203186,-0.054382,-1.03418,-3.167939,1.175573,-0.580153,0,0,0
385.458,-0.192139,-0.03302,-1.028687,-5.473282,2.954198,-0.068702,103.050003,94.350006,-69.75
385.463,-0.177002,-0.009399,-1.009216,-6.320611,3.969466,-0.045802,0,0,0
385.468,-0.161743,0.011719,-0.983459,-5.526718,4.183206,-0.21374,105.300003,93.600006,-69
385.473,-0.148804,0.020386,-0.959534,-3.458015,3.450382,-0.610687,0,0,0
385.478,-0.146423,0.006226,-0.947388,-1.061069,2.366412,-1.21374,104.700005,92.700005,-70.200005
385.483,-0.151489,-0.013306,-0.955322,0.748092,1.259542,-1.694656,0,0,0
385.488,-0.161072,-0.0354,-0.9776,1.274809,0.396947,-1.717557,104.550003,94.350006,-71.550003
385.493,-0.170654,-0.049133,-1.000244,0.206107,0.129771,-1.534351,0,0,0
385.498,-0.178284,-0.051025,-1.017334,-1.80916,0.198473,-1.038168,104.400002,94.200005,-71.100006
385.503,-0.180969,-0.039124,-1.019592,-3.900763,0.450382,-0.503817,0,0,0
385.508,-0.18103,-0.022217,-1.024597,-5.229008,0.671756,-0.068702,104.250008,94.050003,-70.650002
385.513,-0.175537,-0.004089,-1.012512,-5.305344,0.770992,-0.183206,0,0,0
385.518,-0.170959,0.007446,-0.985962,-4.29771,0.801527,-0.465649,104.550003,93.150002,-70.950005
385.523,-0.169739,0.006287,-0.970337,-2.320611,0.862595,-1.083969,0,0,0
385.528,-0.173035,-0.004822,-0.961487,-0.496183,1.10687,-1.564885,103.500008,93.300003,-70.200005
385.533,-0.171204,-0.021179,-0.958801,0.473282,1.648855,-1.748092,0,0,0
385.538,-0.172852,-0.034973,-0.970825,0.442748,2.458015,-1.572519,104.400002,94.200005,-70.200005
385.543,-0.169678,-0.046448,-0.989868,-0.656489,3.175573,-1.198473,0,0,0
385.548,-0.165405,-0.045532,-1.004456,-2.374046,3.396947,-0.748092,104.850006,93.450005,-71.25
385.553,-0.15918,-0.030945,-1.007935,-4.076336,3.015267,-0.343511,0,0,0
385.558,-0.158508,-0.015869,-1.011658,-5.045802,2.114504,-0.274809,103.200005,93.600006,-69.900002
385.563,-0.159119,-0.001831,-1.008179,-4.923664,0.969466,-0.282443,0,0,0
385.568,-0.160522,0.002197,-0.99408,-3.954198,-0.251908,-0.458015,104.700005,93.300003,-70.800003
385.573,-0.166504,0.001343,-0.984985,-2.419847,-1.21374,-0.923664,0,0,0
385.579,-0.180054,-0.008423,-0.976379,-0.984733,-1.274809,-1.435115,104.700005,92.700005,-70.800003
385.584,-0.186646,-0.019287,-0.973389,-0.091603,-0.564885,-1.671756,0,0,0
385.588,-0.185791,-0.029053,-0.974487,-0.061069,0.793893,-1.51145,104.550003,94.050003,-70.350006
385.593,-0.183655,-0.039185,-0.983704,-0.78626,2.282443,-1.229008,0,0,0
385.598,-0.176697,-0.038818,-0.991455,-2.007634,3.366412,-0.839695,106.200005,93.900002,-71.100006
385.604,-0.167297,-0.030212,-0.997375,-3.282443,3.969466,-0.687023,0,0,0
385.608,-0.157654,-0.018799,-0.999573,-4.015267,3.671756,-0.541985,105.300003,94.800003,-71.400002
385.613,-0.153259,-0.008728,-0.996765,-3.977099,2.694656,-0.564885,0,0,0
385.618,-0.152527,-0.002808,-0.991821,-3.305344,1.290076,-0.70229,105.600006,93.900002,-70.5
385.623,-0.157837,-0.006226,-0.988708,-2.198473,-0.167939,-0.89313,0,0,0
385.628,-0.167419,-0.012878,-0.982483,-1.396947,-1.007634,-1.267176,104.100006,94.5,-69.600006
385.633,-0.177551,-0.020996,-0.984314,-0.923664,-1.137405,-1.328244,0,0,0
385.638,-0.185242,-0.02948,-0.988953,-1.061069,-0.557252,-1.183206,104.400002,93.300003,-70.200005
385.643,-0.186707,-0.032654,-0.99353,-1.641221,0.603053,-0.961832,0,0,0
385.649,-0.184021,-0.031433,-0.99884,-2.473282,1.824427,-0.763359,105.600006,93.300003,-71.100006
385.653,-0.176331,-0.024475,-1.000122,-3.137405,2.755725,-0.679389,0,0,0
385.658,-0.168457,-0.015747,-0.999634,-3.412214,3.244275,-0.664122,105.450005,94.650002,-70.350006
385.663,-0.161377,-0.009705,-0.997009,-3.122137,2.969466,-0.778626,0,0,0
385.668,-0.156311,-0.010803,-0.987793,-2.435115,2.374046,-0.824427,104.250008,94.050003,-70.950005
385.673,-0.136475,0.006287,-0.892578,-1.709924,1.396947,-0.916031,0,0,0
385.678,-0.108582,0.040649,-0.738037,0.351145,-0.038168,-1.931298,103.800003,94.200005,-70.5
385.683,-0.18219,-0.013611,-0.932922,3.854962,-0.480916,-3.396947,0,0,0
385.688,-0.282959,-0.156128,-1.366577,2.748092,1.625954,-2.030534,104.850006,92.550003,-70.650002
385.693,-0.227478,-0.140503,-1.303833,-5.08397,3.977099,1.763359,0,0,0
385.698,-0.123779,0.000977,-0.952148,-11.099236,4.137404,2.496183,104.850006,93.450005,-69.450005
385.703,-0.118286,0.059631,-0.871033,-10.236641,1.717557,0.045802,0,0,0
385.708,-0.190735,0.013245,-1.075684,-6.114504,-0.381679,-1.40458,104.400002,94.5,-71.400002
385.713,-0.183167,-0.00061,-1.065063,-4.396946,-0.854962,-0.160305,103.500008,92.700005,-70.5
385.718,-0.110901,0.044495,-0.81604,-2.206107,-0.503817,-0.061069,0,0,0
385.723,-0.101257,0.051208,-0.726318,2.70229,-1.389313,-2.656489,103.800003,93.300003,-70.800003
385.728,-0.165222,-0.00885,-0.859436,7.267176,-1.916031,-4.908397,0,0,0
385.733,-0.222534,-0.079163,-1.023499,7.717557,-0.854962,-4.259542,104.700005,93.900002,-70.800003
385.738,-0.220032,-0.104065,-1.062927,3.793893,1.603053,-1.732824,0,0,0
385.743,-0.205139,-0.101135,-1.083496,-2.381679,4.08397,0.030534,104.100006,93.600006,-70.800003
385.748,-0.205383,-0.085327,-1.139404,-8.465649,4.969466,0.870229,0,0,0
385.753,-0.182373,-0.025452,-1.081177,-12.709924,5.38168,1.358779,104.700005,93.600006,-71.100006
385.758,-0.145996,0.048096,-0.965576,-12.78626,5.045802,1.572519,0,0,0
385.763,-0.125671,0.065857,-0.936829,-8.587787,3.610687,1.229008,105.900002,93.900002,-69.600006
385.768,-0.127319,0.036804,-0.954956,-2.832061,1.656489,0.19084,0,0,0
385.773,-0.131836,0.009766,-0.933105,1.946565,-0.381679,-1.458015,104.400002,93,-69.600006
385.778,-0.151489,-0.011841,-0.926208,4.374046,-2.114504,-2.946565,0,0,0
385.783,-0.181396,-0.03894,-0.959351,4.778626,-2.748092,-3.51145,103.950005,93.75,-70.350006
385.788,-0.205627,-0.061096,-1.009338,3.465649,-1.954198,-2.923664,0,0,0
385.793,-0.217712,-0.0802,-1.069702,0.045802,-0.534351,-1.358779,103.650002,93.75,-70.650002
385.798,-0.203796,-0.067566,-1.066711,-4.267176,1.251908,0.145038,0,0,0
385.803,-0.108398,0.037964,-0.713501,-6.778626,2.015267,0.152672,104.700005,93.900002,-71.700005
385.808,-0.091187,0.10675,-0.606018,-2.320611,1.305344,-2,0,0,0
385.813,-0.230225,-0.005493,-1.036743,2.89313,2.931298,-2.755725,103.200005,93,-71.100006
385.818,-0.296082,-0.192688,-1.500793,0.847328,4.984733,1.129771,0,0,0
385.823,-0.170349,-0.081299,-1.149902,-6.10687,8.007633,3.78626,104.700005,93.900002,-72
385.829,-0.085449,0.04834,-0.822571,-8.625955,6.885496,1.557252,0,0,0
385.834,-0.174438,-0.00293,-1.099304,-4.78626,4.374046,-1.885496,105.000008,94.200005,-71.100006
385.838,-0.252014,-0.102356,-1.424255,-5.015267,1.465649,-0.648855,0,0,0
385.843,-0.152161,-0.014526,-1.091003,-8.473283,1.267176,2.083969,103.800003,94.200005,-70.800003
385.848,-0.075378,0.071716,-0.790833,-7.267176,-1.076336,0.916031,0,0,0
385.853,-0.112244,0.054138,-0.822693,-1.633588,-4.496183,-2.51145,105.300003,93.600006,-72
385.858,-0.168274,0.008362,-0.907288,2.954198,-6.19084,-4.091603,0,0,0
385.863,-0.163818,0.004456,-0.846436,5.099236,-5.992366,-3.290076,104.850006,93.150002,-70.950005
385.868,-0.159607,0.003662,-0.796814,6.59542,-4.29771,-2.80916,0,0,0
385.873,-0.197571,-0.047058,-0.901978,6.732824,-2.48855,-2.442748,105.600006,94.200005,-72
385.878,-0.23053,-0.116394,-1.057129,3.335878,-0.175573,-1.351145,0,0,0
385.883,-0.216858,-0.1026,-1.054077,-2.48855,3.29771,-0.21374,103.350006,92.850006,-71.550003
385.888,-0.200256,-0.056274,-1.032776,-7.450382,6.076336,-0.007634,0,0,0
385.893,-0.213013,-0.053345,-1.129395,-10.267176,8.045801,0.442748,105.450005,92.550003,-69.75
385.898,-0.190369,-0.029114,-1.143372,-11.885496,9.458015,1.419847,0,0,0
385.903,-0.137451,0.027771,-1.032166,-11.633588,8.961832,2.160305,104.100006,94.200005,-70.800003
385.908,-0.103333,0.063904,-0.949768,-8.511451,6.267176,1.557252,0,0,0
385.913,-0.095642,0.052246,-0.922119,-3.244275,2.343511,0.061069,103.800003,93.900002,-70.5
385.918,-0.11676,0.020691,-0.929932,1.671756,-1.870229,-1.633588,0,0,0
385.923,-0.144592,-0.018066,-0.953247,4.496183,-5.061069,-2.78626,104.700005,93.600006,-71.700005
385.928,-0.166504,-0.033264,-0.938965,5.053435,-6.419847,-3.251908,0,0,0
385.933,-0.192383,-0.041016,-0.93219,4.198473,-6.305344,-3.175573,103.500008,93.300003,-70.200005
385.938,-0.222351,-0.062866,-0.98999,2.152672,-4.61832,-2.412214,0,0,0
385.943,-0.231506,-0.073853,-1.031555,-1.51145,-1.557252,-1.061069,104.100006,93.300003,-70.5
385.948,-0.212891,-0.047791,-1.003723,-5.076336,2.290076,-0.183206,0,0,0
385.953,-0.195557,-0.020203,-0.992554,-6.984733,5.580153,0.099237,105.150002,93.75,-70.650002
385.958,-0.183411,-0.010193,-1.020996,-7.091603,7.687023,0.183206,0,0,0
385.963,-0.151001,0.009583,-0.98468,-5.870229,8.587787,0.145038,104.700005,93.900002,-70.200005
385.968,-0.127258,0.018921,-0.963867,-3.465649,7.847328,-0.412214,0,0,0
385.973,-0.107422,0.020935,-0.901794,-0.908397,5.503817,-0.969466,105.300003,94.5,-70.800003
385.978,-0.079224,0.054077,-0.735229,2.648855,1.801527,-2.160305,0,0,0
385.983,-0.173706,-0.031128,-0.991699,6.40458,0.244275,-3.839695,103.800003,93.300003,-69.300003
385.988,-0.261536,-0.179565,-1.411926,3.473282,-0.206107,-1.816794,0,0,0
385.993,-0.203125,-0.122009,-1.241577,-5.129771,0.122137,1.854962,104.850006,93.150002,-70.950005
385.998,-0.13092,0.013489,-0.924072,-10.847328,-1.160305,2.290076,0,0,0
386.004,-0.159119,0.031189,-0.951965,-10.129771,-3.137405,0.305344,104.550003,93.150002,-71.850006
386.008,-0.233826,-0.014526,-1.166016,-7.534351,-4.015267,-0.473282,104.400002,93.300003,-71.100006
386.014,-0.188904,0.016602,-1.008118,-6.946565,-2.603053,0.748092,0,0,0
386.018,-0.110657,0.071167,-0.745422,-3.419847,-0.70229,-0.343511,104.550003,92.850006,-69.450005
386.023,-0.113098,0.064514,-0.696777,3.152672,-0.366412,-3.427481,0,0,0
386.028,-0.174011,-0.004333,-0.852539,8.885496,0.458015,-5.335878,103.800003,93,-69.600006
386.033,-0.217224,-0.079834,-1.007751,9.877863,2.480916,-4.419847,0,0,0
386.038,-0.214172,-0.120605,-1.074158,6.129771,5.29771,-2.114504,105.150002,92.850006,-71.25
386.043,-0.201233,-0.125916,-1.132507,-0.954198,7.068702,-0.282443,0,0,0
386.048,-0.189941,-0.102905,-1.165344,-8.992367,6.770992,0.992366,104.550003,93.150002,-71.550003
386.053,-0.167358,-0.026123,-1.077881,-14.832061,5.572519,1.938931,0,0,0
386.058,-0.141846,0.052002,-0.984436,-15.664123,3.374046,2.412214,103.650002,94.650002,-70.650002
386.063,-0.125305,0.07373,-0.951538,-11.816793,0.870229,2.351145,0,0,0
386.068,-0.118103,0.065308,-0.917664,-5.351145,-1.396947,1.10687,104.250008,94.050003,-70.050003
386.073,-0.126404,0.040222,-0.880127,1.21374,-3.198473,-1.175573,0,0,0
386.079,-0.151367,0.007385,-0.883667,5.900764,-4.282443,-3.48855,103.950005,94.950005,-71.25
386.083,-0.186768,-0.029785,-0.926331,8.290076,-3.648855,-4.824428,0,0,0
386.088,-0.224548,-0.075256,-1.01123,7.832061,-1.496183,-4.396946,104.100006,93,-70.5
386.093,-0.24176,-0.114197,-1.111877,4.022901,1.419847,-2.603053,0,0,0
386.098,-0.220886,-0.109558,-1.11853,-2.450382,4.290076,-0.396947,104.700005,93.300003,-71.100006
386.103,-0.180481,-0.054871,-1.035889,-8.305344,5.78626,0.832061,0,0,0
386.108,-0.156311,0.003296,-0.979858,-11.129771,5.78626,1.099237,104.700005,93.300003,-69.600006
386.113,-0.144043,0.031677,-0.958801,-10.648855,4.557252,0.984733,0,0,0
386.118,-0.124146,0.051819,-0.911987,-7.419847,2.992366,0.78626,104.100006,93.300003,-70.800003
386.123,-0.091736,0.07019,-0.769836,-2.526718,0.908397,-0.351145,0,0,0
386.128,-0.061157,0.09668,-0.602417,4.580153,-2.114504,-2.938931,105.300003,93.600006,-69.600006
386.133,-0.171021,0.008728,-0.855652,11.702291,-2.427481,-5.847328,0,0,0
386.138,-0.314209,-0.197754,-1.408691,11.320611,-0.290076,-4.328244,104.700005,93.300003,-71.400002
386.143,-0.277649,-0.206848,-1.406799,1.763359,3.839695,0.229008,0,0,0
386.148,-0.17926,-0.076294,-1.091553,-8.740458,6.038168,2.206107,104.250008,92.550003,-70.050003
386.153,-0.178223,-0.029602,-1.09668,-12.80916,5.679389,1.274809,0,0,0
386.158,-0.218933,-0.048157,-1.286377,-14.389313,3.755725,1.450382,104.100006,94.200005,-70.200005
386.163,-0.149292,0.034973,-1.058228,-16.099237,2.282443,2.969466,0,0,0
386.168,-0.067139,0.122986,-0.75293,-11.465649,0.068702,1.992366,104.850006,94.350006,-70.050003
386.173,-0.054321,0.127563,-0.640381,-2.366412,-3.618321,-1.427481,0,0,0
386.178,-0.113098,0.061584,-0.738586,6.992366,-6.267176,-4.78626,104.400002,93.900002,-72
386.183,-0.177856,-0.018616,-0.875,12.717557,-6.40458,-5.938931,0,0,0
386.188,-0.20813,-0.07251,-0.948975,13.824428,-4.21374,-5.091603,105.000008,93.900002,-69.900002
386.193,-0.240234,-0.111877,-1.040649,10.564885,-0.580153,-3.557252,0,0,0
386.198,-0.259338,-0.165649,-1.182312,2.80916,2.427481,-0.679389,104.250008,93.150002,-70.350006
386.203,-0.23468,-0.147888,-1.196167,-7.183206,5.778626,1.603053,0,0,0
386.208,-0.194214,-0.064941,-1.104309,-15.335877,7.603054,2.496183,105.600006,94.200005,-69.900002
386.213,-0.1698,0.006104,-1.05896,-18.335878,7.900764,2.763359,0,0,0
386.218,-0.134399,0.05658,-0.983398,-16.473282,7.053435,2.824427,104.700005,93.300003,-70.800003
386.223,-0.099243,0.102112,-0.875122,-10.343512,4.961832,1.908397,0,0,0
386.228,-0.087952,0.090027,-0.82489,-2.618321,1.671756,0.183206,104.550003,93.75,-71.550003
386.233,-0.108643,0.034546,-0.859192,4.641222,-1.503817,-2.198473,0,0,0
386.238,-0.148132,-0.018738,-0.922546,8.870229,-3.419847,-4.198473,105.150002,93.75,-70.650002
386.243,-0.203186,-0.075012,-1.037903,8.931297,-4.10687,-4.564886,0,0,0
386.248,-0.231384,-0.10321,-1.094299,5.38168,-2.793893,-3.312977,104.550003,94.050003,-70.950005
386.253,-0.222168,-0.091675,-1.067627,-0.282443,-0.656489,-1.503817,0,0,0
386.258,-0.216187,-0.069336,-1.070679,-5.610687,1.458015,-0.083969,105.150002,92.850006,-71.25
386.263,-0.201965,-0.037842,-1.057434,-9.633588,3.091603,0.832061,0,0,0
386.268,-0.164429,0.017212,-0.967712,-10.778625,4.251908,1.290076,105.300003,93.600006,-70.5
386.273,-0.133789,0.054565,-0.896179,-8.328244,4.38168,0.70229,103.650002,94.050003,-71.25
386.279,-0.125732,0.051575,-0.86377,-3.526718,3.351145,-0.396947,0,0,0
386.283,-0.078308,0.073914,-0.677063,2.366412,1.374046,-1.977099,104.550003,93.75,-71.25
386.288,-0.117432,0.037903,-0.745667,9.328244,0.129771,-4.709924,0,0,0
386.293,-0.248901,-0.118164,-1.183167,11.503817,1.251908,-5.251908,105.000008,93.900002,-70.5
386.298,-0.277588,-0.209534,-1.408264,5,3.557252,-1.687023,0,0,0
